sent_id,sentence,span,head_form,head_lemma,head_upos,case_marker,preposition,dative_type,relation,governor,governor_upos,split
train-s10111,"Besonders bekannt ist die Motette Flos de spina, vielleicht in seiner italienischen Zeit geschrieben, ist klar von Johannes Ockeghem beeinflusst.",Ockeghem,Ockeghem,Ockeghem,PROPN,,,other_dative,flat,Johannes,PROPN,train
train-s10112,Die Stadt Lüdinghausen pflegt Partnerschaften mit den Städten,den Städten,Städten,Stadt,NOUN,mit,mit,dative_prep_mit,nmod,Partnerschaften,NOUN,train
train-s10113,Mit dem Abel - Test wird die chemische Stabilität dieser Explosivstoffe gemessen.,dem Abel Test,Abel,Abel,PROPN,mit,mit,dative_prep_mit,obl,gemessen,VERB,train
train-s10113,Mit dem Abel - Test wird die chemische Stabilität dieser Explosivstoffe gemessen.,Test,Test,Test,NOUN,,,other_dative,flat,Abel,PROPN,train
train-s10114,Der vor dem Kommandoturm angeordnete Geschützturm hatte einen seitlichen Schwenkbereich von 15 ° und einen Höhenrichtbereich von -10 ° bis + 20 °.,dem Kommandoturm,Kommandoturm,Kommandoturm,NOUN,vor,vor,dative_prep_vor,nmod,angeordnete,ADJ,train
train-s10114,Der vor dem Kommandoturm angeordnete Geschützturm hatte einen seitlichen Schwenkbereich von 15 ° und einen Höhenrichtbereich von -10 ° bis + 20 °.,15 °,°,°,NOUN,von,von,dative_prep_von,nmod,Schwenkbereich,NOUN,train
train-s10114,Der vor dem Kommandoturm angeordnete Geschützturm hatte einen seitlichen Schwenkbereich von 15 ° und einen Höhenrichtbereich von -10 ° bis + 20 °.,-10 °,°,°,NOUN,von,von,dative_prep_von,nmod,Höhenrichtbereich,NOUN,train
train-s10115,Die Anlage wurde im Jahr 2006 generalüberholt.,dem Jahr,Jahr,Jahr,NOUN,in,in,dative_prep_in,obl,generalüberholt,VERB,train
train-s10116,Der vorgesehene offizielle Name bei Übernahme in den Truppendienst lautete MiG - 6.,Übernahme,Übernahme,Übernahme,NOUN,bei,bei,dative_prep_bei,nmod,Name,NOUN,train
train-s10117,"Aus dem Zusammenstoß heraus erlitt er zwar keine sichtbaren Verletzungen, doch einen Tag nach dem Vorfall wurde bei ihm ein Riss im Darm entdeckt.",dem Zusammenstoß,Zusammenstoß,Zusammenstoß,NOUN,aus,aus,dative_prep_aus,obl,erlitt,VERB,train
train-s10117,"Aus dem Zusammenstoß heraus erlitt er zwar keine sichtbaren Verletzungen, doch einen Tag nach dem Vorfall wurde bei ihm ein Riss im Darm entdeckt.",dem Vorfall,Vorfall,Vorfall,NOUN,nach,nach,dative_prep_nach,obl,entdeckt,VERB,train
train-s10117,"Aus dem Zusammenstoß heraus erlitt er zwar keine sichtbaren Verletzungen, doch einen Tag nach dem Vorfall wurde bei ihm ein Riss im Darm entdeckt.",ihm,ihm,er,PRON,bei,bei,dative_prep_bei,obl,entdeckt,VERB,train
train-s10117,"Aus dem Zusammenstoß heraus erlitt er zwar keine sichtbaren Verletzungen, doch einen Tag nach dem Vorfall wurde bei ihm ein Riss im Darm entdeckt.",dem Darm,Darm,Darm,NOUN,in,in,dative_prep_in,nmod,Riss,NOUN,train
train-s10119,Seit 2009 spielt sie für die Seattle Storm in der Women 's National Basketball Association.,Women 's,Women,Women,PROPN,,,nominal_dative_modifier,nmod,Basketball,PROPN,train
train-s10120,"London stellt mit dem FC Chelsea (2 Siege), dem FC Arsenal, West Ham United und Tottenham Hotspur die meisten Titelträger aller Städte.",dem FC,FC,FC,PROPN,mit,mit,dative_prep_mit,obl,stellt,VERB,train
train-s10120,"London stellt mit dem FC Chelsea (2 Siege), dem FC Arsenal, West Ham United und Tottenham Hotspur die meisten Titelträger aller Städte.",Chelsea,Chelsea,Chelsea,PROPN,,,other_dative,appos,FC,PROPN,train
train-s10120,"London stellt mit dem FC Chelsea (2 Siege), dem FC Arsenal, West Ham United und Tottenham Hotspur die meisten Titelträger aller Städte.",dem FC,FC,FC,PROPN,,,other_dative,conj,FC,PROPN,train
train-s10120,"London stellt mit dem FC Chelsea (2 Siege), dem FC Arsenal, West Ham United und Tottenham Hotspur die meisten Titelträger aller Städte.",Arsenal,Arsenal,Arsenal,PROPN,,,other_dative,appos,FC,PROPN,train
train-s10120,"London stellt mit dem FC Chelsea (2 Siege), dem FC Arsenal, West Ham United und Tottenham Hotspur die meisten Titelträger aller Städte.",Ham,Ham,Ham,PROPN,,,other_dative,flat,West,PROPN,train
train-s10120,"London stellt mit dem FC Chelsea (2 Siege), dem FC Arsenal, West Ham United und Tottenham Hotspur die meisten Titelträger aller Städte.",United,United,United,PROPN,,,other_dative,flat,West,PROPN,train
train-s10120,"London stellt mit dem FC Chelsea (2 Siege), dem FC Arsenal, West Ham United und Tottenham Hotspur die meisten Titelträger aller Städte.",Tottenham Hotspur,Tottenham,Tottenham,PROPN,,,other_dative,conj,FC,PROPN,train
train-s10120,"London stellt mit dem FC Chelsea (2 Siege), dem FC Arsenal, West Ham United und Tottenham Hotspur die meisten Titelträger aller Städte.",Hotspur,Hotspur,Hotspur,PROPN,,,other_dative,flat,Tottenham,PROPN,train
train-s10121,"Besonders in der New Age - Bewegung werden immer wieder neue Modelle entworfen, die Naturwissenschaft und Religion / Spiritualität als ein harmonisches Gebilde zusammenbringen versuchen.",New,New,New,PROPN,,,other_dative,amod,Age,PROPN,train
train-s10121,"Besonders in der New Age - Bewegung werden immer wieder neue Modelle entworfen, die Naturwissenschaft und Religion / Spiritualität als ein harmonisches Gebilde zusammenbringen versuchen.",der New Age Bewegung,Age,Age,PROPN,in,in,dative_prep_in,obl,entworfen,VERB,train
train-s10121,"Besonders in der New Age - Bewegung werden immer wieder neue Modelle entworfen, die Naturwissenschaft und Religion / Spiritualität als ein harmonisches Gebilde zusammenbringen versuchen.",Bewegung,Bewegung,Bewegung,NOUN,,,other_dative,flat,Age,PROPN,train
train-s10122,Bestellers muss zwischen dem Zeitpunkt vor Ablauf einer angemessenen Nachfrist gegenüber dem Verkäufer / Unternehmer und nach Ablauf einer solchen Nachfrist unterschieden werden.,dem Zeitpunkt,Zeitpunkt,Zeitpunkt,NOUN,zwischen,zwischen,dative_prep_zwischen,obl,unterschieden,VERB,train
train-s10122,Bestellers muss zwischen dem Zeitpunkt vor Ablauf einer angemessenen Nachfrist gegenüber dem Verkäufer / Unternehmer und nach Ablauf einer solchen Nachfrist unterschieden werden.,Ablauf,Ablauf,Ablauf,NOUN,vor,vor,dative_prep_vor,nmod,Zeitpunkt,NOUN,train
train-s10122,Bestellers muss zwischen dem Zeitpunkt vor Ablauf einer angemessenen Nachfrist gegenüber dem Verkäufer / Unternehmer und nach Ablauf einer solchen Nachfrist unterschieden werden.,dem Verkäufer,Verkäufer,Verkäufer,NOUN,gegenüber,,other_prepositional_dative,nmod,Nachfrist,NOUN,train
train-s10122,Bestellers muss zwischen dem Zeitpunkt vor Ablauf einer angemessenen Nachfrist gegenüber dem Verkäufer / Unternehmer und nach Ablauf einer solchen Nachfrist unterschieden werden.,Ablauf,Ablauf,Ablauf,NOUN,nach,nach,dative_prep_nach,conj,Ablauf,NOUN,train
train-s10123,Dies geschah erst in der zweiten Hälfte des 20.,der zweiten Hälfte,Hälfte,Hälfte,NOUN,in,in,dative_prep_in,obl,geschah,VERB,train
train-s10126,"Da der Wind aus Westen kam verlaufen die Dünen grundsätzlich in westöstlicher oder nordwest - südöstlicher Richtung und haben die Form von Parabeln oder sie stellen breite, ungerichtete Sandflächen dar.",Westen,Westen,Westen,NOUN,aus,aus,dative_prep_aus,obl,kam,VERB,train
train-s10126,"Da der Wind aus Westen kam verlaufen die Dünen grundsätzlich in westöstlicher oder nordwest - südöstlicher Richtung und haben die Form von Parabeln oder sie stellen breite, ungerichtete Sandflächen dar.",Parabeln,Parabeln,Parabel,NOUN,von,von,dative_prep_von,nmod,Form,NOUN,train
train-s10127,"Gornje Selo, ist von weitem an seinem Burghügel erkennbar, der in kommunistischer Zeit unter Tito als Wasserspeicher umgebaut wurde.",weitem,weitem,weit,NOUN,von,von,dative_prep_von,nmod,erkennbar,ADJ,train
train-s10127,"Gornje Selo, ist von weitem an seinem Burghügel erkennbar, der in kommunistischer Zeit unter Tito als Wasserspeicher umgebaut wurde.",Burghügel,Burghügel,Burghügel,NOUN,an,an,dative_prep_an,nmod,erkennbar,ADJ,train
train-s10127,"Gornje Selo, ist von weitem an seinem Burghügel erkennbar, der in kommunistischer Zeit unter Tito als Wasserspeicher umgebaut wurde.",kommunistischer Zeit,Zeit,Zeit,NOUN,in,in,dative_prep_in,obl,umgebaut,VERB,train
train-s10128,Im Juni 1937 war Penrose auf einer Party der Surrealisten in Paris der jungen amerikanischen Fotografin Lee Miller begegnet.,dem Juni,Juni,Juni,PROPN,in,in,dative_prep_in,obl,begegnet,VERB,train
train-s10128,Im Juni 1937 war Penrose auf einer Party der Surrealisten in Paris der jungen amerikanischen Fotografin Lee Miller begegnet.,einer Party,Party,Party,NOUN,auf,auf,dative_prep_auf,obl,begegnet,VERB,train
train-s10128,Im Juni 1937 war Penrose auf einer Party der Surrealisten in Paris der jungen amerikanischen Fotografin Lee Miller begegnet.,Paris,Paris,Paris,PROPN,in,in,dative_prep_in,nmod,Party,NOUN,train
train-s10128,Im Juni 1937 war Penrose auf einer Party der Surrealisten in Paris der jungen amerikanischen Fotografin Lee Miller begegnet.,der jungen amerikanischen Fotografin,Fotografin,Fotografin,NOUN,,,core_dative_argument,obl:arg,begegnet,VERB,train
train-s10131,Im gleichen Jahr ging Sun Store mit der Migros eine strategische Partnerschaft ein und beliefert seither den Onlineshop «Le Shop» mit Parfüms sowie Kosmetik - und Körperpflegeprodukte.,dem gleichen Jahr,Jahr,Jahr,NOUN,in,in,dative_prep_in,obl,ging,VERB,train
train-s10131,Im gleichen Jahr ging Sun Store mit der Migros eine strategische Partnerschaft ein und beliefert seither den Onlineshop «Le Shop» mit Parfüms sowie Kosmetik - und Körperpflegeprodukte.,der Migros,Migros,Migros,PROPN,mit,mit,dative_prep_mit,obl,ging,VERB,train
train-s10131,Im gleichen Jahr ging Sun Store mit der Migros eine strategische Partnerschaft ein und beliefert seither den Onlineshop «Le Shop» mit Parfüms sowie Kosmetik - und Körperpflegeprodukte.,Parfüms,Parfüms,Parfüm,NOUN,mit,mit,dative_prep_mit,obl,beliefert,VERB,train
train-s10132,"Mitte des Jahres folgte für Thonhofer ein leihweiser Wechsel zum DSV Leoben in die Erste Liga, die zweithöchste Profispielklasse im österreichischen Fußball.",dem DSV,DSV,DSV,PROPN,zu,zu,dative_prep_zu,nmod,Wechsel,NOUN,train
train-s10132,"Mitte des Jahres folgte für Thonhofer ein leihweiser Wechsel zum DSV Leoben in die Erste Liga, die zweithöchste Profispielklasse im österreichischen Fußball.",Leoben,Leoben,Leoben,PROPN,,,other_dative,appos,DSV,PROPN,train
train-s10132,"Mitte des Jahres folgte für Thonhofer ein leihweiser Wechsel zum DSV Leoben in die Erste Liga, die zweithöchste Profispielklasse im österreichischen Fußball.",dem österreichischen Fußball,Fußball,Fußball,NOUN,in,in,dative_prep_in,nmod,Profispielklasse,NOUN,train
train-s10133,Aus diesen Gründen werden Röhrenmagazine mit Randfeuerpatronen oder Zentralfeuermunition mit Rund - oder Flachkopfgeschossen geladen.,diesen Gründen,Gründen,Grund,NOUN,aus,aus,dative_prep_aus,obl,geladen,VERB,train
train-s10133,Aus diesen Gründen werden Röhrenmagazine mit Randfeuerpatronen oder Zentralfeuermunition mit Rund - oder Flachkopfgeschossen geladen.,Randfeuerpatronen,Randfeuerpatronen,Randfeuerpatronen,NOUN,mit,mit,dative_prep_mit,obl,geladen,VERB,train
train-s10133,Aus diesen Gründen werden Röhrenmagazine mit Randfeuerpatronen oder Zentralfeuermunition mit Rund - oder Flachkopfgeschossen geladen.,Zentralfeuermunition,Zentralfeuermunition,Zentralfeuermunition,NOUN,,,other_dative,conj,Randfeuerpatronen,NOUN,train
train-s10133,Aus diesen Gründen werden Röhrenmagazine mit Randfeuerpatronen oder Zentralfeuermunition mit Rund - oder Flachkopfgeschossen geladen.,Flachkopfgeschossen,Flachkopfgeschossen,Flachkopfgeschossen,NOUN,,,other_dative,conj,Rund,NOUN,train
train-s10134,"Des Weiteren kam es häufig zur Verwendung von Stempeln mit der Inschrift Port Payé (bezahltes Porto) und Déboursé (ausgelegtes Geld), falls der Empfänger die Annahme des Briefes verweigerte oder nicht auffindbar war.",der Verwendung,Verwendung,Verwendung,NOUN,zu,zu,dative_prep_zu,obl,kam,VERB,train
train-s10134,"Des Weiteren kam es häufig zur Verwendung von Stempeln mit der Inschrift Port Payé (bezahltes Porto) und Déboursé (ausgelegtes Geld), falls der Empfänger die Annahme des Briefes verweigerte oder nicht auffindbar war.",Stempeln,Stempeln,Stempel,NOUN,von,von,dative_prep_von,nmod,Verwendung,NOUN,train
train-s10134,"Des Weiteren kam es häufig zur Verwendung von Stempeln mit der Inschrift Port Payé (bezahltes Porto) und Déboursé (ausgelegtes Geld), falls der Empfänger die Annahme des Briefes verweigerte oder nicht auffindbar war.",der Inschrift,Inschrift,Inschrift,NOUN,mit,mit,dative_prep_mit,nmod,Stempeln,NOUN,train
train-s10134,"Des Weiteren kam es häufig zur Verwendung von Stempeln mit der Inschrift Port Payé (bezahltes Porto) und Déboursé (ausgelegtes Geld), falls der Empfänger die Annahme des Briefes verweigerte oder nicht auffindbar war.",Port Payé,Port,Port,PROPN,,,other_dative,appos,Inschrift,NOUN,train
train-s10134,"Des Weiteren kam es häufig zur Verwendung von Stempeln mit der Inschrift Port Payé (bezahltes Porto) und Déboursé (ausgelegtes Geld), falls der Empfänger die Annahme des Briefes verweigerte oder nicht auffindbar war.",Payé,Payé,Payé,PROPN,,,other_dative,flat,Port,PROPN,train
train-s10134,"Des Weiteren kam es häufig zur Verwendung von Stempeln mit der Inschrift Port Payé (bezahltes Porto) und Déboursé (ausgelegtes Geld), falls der Empfänger die Annahme des Briefes verweigerte oder nicht auffindbar war.",Déboursé,Déboursé,Déboursé,PROPN,,,other_dative,conj,Port,PROPN,train
train-s10136,"Sie werden vom Wasser des Mittlere-Isar-Kanals über ein nominales Gefälle von 11,50 m mit einem Durchfluss von je 23 m³ / s angetrieben.",dem Wasser Isar,Wasser,Wasser,NOUN,von,von,dative_prep_von,obl:agent,angetrieben,VERB,train
train-s10136,"Sie werden vom Wasser des Mittlere-Isar-Kanals über ein nominales Gefälle von 11,50 m mit einem Durchfluss von je 23 m³ / s angetrieben.","11,50 m",m,m,NOUN,von,von,dative_prep_von,nmod,Gefälle,NOUN,train
train-s10136,"Sie werden vom Wasser des Mittlere-Isar-Kanals über ein nominales Gefälle von 11,50 m mit einem Durchfluss von je 23 m³ / s angetrieben.",einem Durchfluss,Durchfluss,Durchfluss,NOUN,mit,mit,dative_prep_mit,obl,angetrieben,VERB,train
train-s10137,"Er spielte mit dem Gedanken, sich nach seiner Absetzung (so sie denn erfolgen würde) von der FIDE abzuspalten.",dem Gedanken,Gedanken,Gedanke,NOUN,mit,mit,dative_prep_mit,obl,spielte,VERB,train
train-s10137,"Er spielte mit dem Gedanken, sich nach seiner Absetzung (so sie denn erfolgen würde) von der FIDE abzuspalten.",Absetzung,Absetzung,Absetzung,NOUN,nach,nach,dative_prep_nach,obl,abzuspalten,VERB,train
train-s10137,"Er spielte mit dem Gedanken, sich nach seiner Absetzung (so sie denn erfolgen würde) von der FIDE abzuspalten.",der FIDE,FIDE,FIDE,PROPN,von,von,dative_prep_von,obl,abzuspalten,VERB,train
train-s10138,"Zu ihrer rechten steht Hermes, der ihr offenbar die Botschaft von der anstehenden göttlichen Rettung ihrer beiden Kinder bringen wird.",rechten,rechten,recht,NOUN,zu,zu,dative_prep_zu,obl,steht,VERB,train
train-s10138,"Zu ihrer rechten steht Hermes, der ihr offenbar die Botschaft von der anstehenden göttlichen Rettung ihrer beiden Kinder bringen wird.",ihr,ihr,sie,PRON,,,core_dative_argument,obl:arg,bringen,VERB,train
train-s10138,"Zu ihrer rechten steht Hermes, der ihr offenbar die Botschaft von der anstehenden göttlichen Rettung ihrer beiden Kinder bringen wird.",der anstehenden göttlichen Rettung,Rettung,Rettung,NOUN,von,von,dative_prep_von,nmod,Botschaft,NOUN,train
train-s10139,Die Gemeinschaftsmesse hatte die liturgischen Vorschriften für den gültigen Vollzug der Heiligen Messe -- in der Regel die Missa lecta -- zu wahren.,der Regel,Regel,Regel,NOUN,in,in,dative_prep_in,nmod,lecta,PROPN,train
train-s10140,"Von November 1965 bis März 1968 war er Kommandeur der Panzergrenadierbrigade 16, im April 1968 wurde er zum Brigadegeneral befördert und stellvertretender Kommandeur der 6.",November,November,November,PROPN,von,von,dative_prep_von,nmod,Kommandeur,NOUN,train
train-s10140,"Von November 1965 bis März 1968 war er Kommandeur der Panzergrenadierbrigade 16, im April 1968 wurde er zum Brigadegeneral befördert und stellvertretender Kommandeur der 6.",dem April,April,April,PROPN,in,in,dative_prep_in,nmod,Brigadegeneral,NOUN,train
train-s10140,"Von November 1965 bis März 1968 war er Kommandeur der Panzergrenadierbrigade 16, im April 1968 wurde er zum Brigadegeneral befördert und stellvertretender Kommandeur der 6.",dem Brigadegeneral,Brigadegeneral,Brigadegeneral,NOUN,zu,zu,dative_prep_zu,xcomp,befördert,VERB,train
train-s10141,"Kennt man das DNA - Profil eines Elternteils mit Sicherheit, so lässt sich meist festlegen, welche Merkmale das Kind von diesem geerbt hat.",Sicherheit,Sicherheit,Sicherheit,NOUN,mit,mit,dative_prep_mit,obl,Kennt,VERB,train
train-s10142,[[Datei: A8palmbach.jpg | miniatur | Zahlreiche Möglichkeiten zur Mitgestaltung am Gesetz boten sich dem Hauptverband der Deutschen Bauindustrie.,der Mitgestaltung,Mitgestaltung,Mitgestaltung,NOUN,zu,zu,dative_prep_zu,nmod,Möglichkeiten,NOUN,train
train-s10142,[[Datei: A8palmbach.jpg | miniatur | Zahlreiche Möglichkeiten zur Mitgestaltung am Gesetz boten sich dem Hauptverband der Deutschen Bauindustrie.,dem Gesetz,Gesetz,Gesetz,NOUN,an,an,dative_prep_an,nmod,Mitgestaltung,NOUN,train
train-s10142,[[Datei: A8palmbach.jpg | miniatur | Zahlreiche Möglichkeiten zur Mitgestaltung am Gesetz boten sich dem Hauptverband der Deutschen Bauindustrie.,dem Hauptverband,Hauptverband,Hauptverband,PROPN,,,core_dative_argument,obl:arg,boten,VERB,train
train-s10143,"Diese Personen müssen bedürftig und unbescholten sein und in einem Ort wohnen, der bis 1806 der Landeshoheit der Fürsten zu Hohenlohe unterstand.",einem Ort,Ort,Ort,NOUN,in,in,dative_prep_in,obl,wohnen,VERB,train
train-s10143,"Diese Personen müssen bedürftig und unbescholten sein und in einem Ort wohnen, der bis 1806 der Landeshoheit der Fürsten zu Hohenlohe unterstand.",der Landeshoheit,Landeshoheit,Landeshoheit,NOUN,,,core_dative_argument,obl:arg,unterstand,VERB,train
train-s10143,"Diese Personen müssen bedürftig und unbescholten sein und in einem Ort wohnen, der bis 1806 der Landeshoheit der Fürsten zu Hohenlohe unterstand.",Hohenlohe,Hohenlohe,Hohenlohe,PROPN,zu,zu,dative_prep_zu,nmod,Fürsten,NOUN,train
train-s10144,"In Schulungs - und Umschulungszentren wurden nicht mehr nur Grundlagen für die Binnenkolonisation des ländlichen Raums gelegt, sondern es wurde auch eine Basis für die Neukolonisierung des nichtdeutschen Ostens hergestellt, den das ""Herrenvolk"" als ""Lebensraum"" nach den Kriegsplänen des NS - Regimes erobern sollte.",Umschulungszentren,Umschulungszentren,Umschulungszentrum,NOUN,,,other_dative,conj,Schulungs,NOUN,train
